Pays,Serie,Valeurs 2017
Portugal,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",53.79
Portugal,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),58.96
Portugal,"Taux de mortalité, brut (pour 1 000 personnes)",10.7
Qatar,Chômage (% de la population active) (estimation nationale),0.14
Qatar,Croissance de la population (% annuel),2.615751058
Qatar,Densité de la population (personnes par kilomètre carré de superficie des terres),237.1389904
Qatar,"Population active, total",2046232
Qatar,"Population, total",2724727
Qatar,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",86.71
Qatar,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),88.05
Qatar,"Taux de mortalité, brut (pour 1 000 personnes)",1.169
Chine - RAS de Macao,Chômage (% de la population active) (estimation nationale),1.99
Chine - RAS de Macao,Croissance de la population (% annuel),1.579113954
Chine - RAS de Macao,Densité de la population (personnes par kilomètre carré de superficie des terres),20213.57143
Chine - RAS de Macao,"Population active, total",380033
Chine - RAS de Macao,"Population, total",622578
Chine - RAS de Macao,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",68.98
Chine - RAS de Macao,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),70.8
Chine - RAS de Macao,"Taux de mortalité, brut (pour 1 000 personnes)",3.866
République arabe syrienne,Chômage (% de la population active) (estimation nationale),
République arabe syrienne,Croissance de la population (% annuel),-2.140618609
République arabe syrienne,Densité de la population (personnes par kilomètre carré de superficie des terres),93.09845341
République arabe syrienne,"Population active, total",5148826
République arabe syrienne,"Population, total",17095669
République arabe syrienne,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",40.5
République arabe syrienne,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
République arabe syrienne,"Taux de mortalité, brut (pour 1 000 personnes)",5.584
République centrafricaine,Chômage (% de la population active) (estimation nationale),
République centrafricaine,Croissance de la population (% annuel),1.277483497
République centrafricaine,Densité de la population (personnes par kilomètre carré de superficie des terres),7.377480818
République centrafricaine,"Population active, total",1841908
République centrafricaine,"Population, total",4596023
République centrafricaine,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",69.39
République centrafricaine,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
République centrafricaine,"Taux de mortalité, brut (pour 1 000 personnes)",12.671
République démocratique populaire lao,Chômage (% de la population active) (estimation nationale),9.41
République démocratique populaire lao,Croissance de la population (% annuel),1.55353425
République démocratique populaire lao,Densité de la population (personnes par kilomètre carré de superficie des terres),30.12578423
République démocratique populaire lao,"Population active, total",3649336
République démocratique populaire lao,"Population, total",6953031
République démocratique populaire lao,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",77.69
République démocratique populaire lao,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),40.78
République démocratique populaire lao,"Taux de mortalité, brut (pour 1 000 personnes)",6.508
République dominicaine,Chômage (% de la population active) (estimation nationale),5.83
République dominicaine,Croissance de la population (% annuel),1.10348624
République dominicaine,Densité de la population (personnes par kilomètre carré de superficie des terres),217.6176982
République dominicaine,"Population active, total",4838894
République dominicaine,"Population, total",10513111
République dominicaine,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",60.41
République dominicaine,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),62.37
République dominicaine,"Taux de mortalité, brut (pour 1 000 personnes)",6.12
République kirghize,Chômage (% de la population active) (estimation nationale),6.89
République kirghize,Croissance de la population (% annuel),1.933647156
République kirghize,Densité de la population (personnes par kilomètre carré de superficie des terres),32.31595412
République kirghize,"Population active, total",2530554
République kirghize,"Population, total",6198200
République kirghize,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",56.06
République kirghize,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),60.08
République kirghize,"Taux de mortalité, brut (pour 1 000 personnes)",5.4
République slovaque,Chômage (% de la population active) (estimation nationale),8.13
République slovaque,Croissance de la population (% annuel),0.155178996
République slovaque,Densité de la population (personnes par kilomètre carré de superficie des terres),113.1287854
République slovaque,"Population active, total",2762066
République slovaque,"Population, total",5439232
République slovaque,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",55.1
République slovaque,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),59.95
République slovaque,"Taux de mortalité, brut (pour 1 000 personnes)",9.9
République tchèque,Chômage (% de la population active) (estimation nationale),2.89
République tchèque,Croissance de la population (% annuel),0.265642664
République tchèque,Densité de la population (personnes par kilomètre carré de superficie des terres),137.2158788
République tchèque,"Population active, total",5419903
République tchèque,"Population, total",10594438
République tchèque,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",58.71
République tchèque,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),60.22
République tchèque,"Taux de mortalité, brut (pour 1 000 personnes)",10.5
Roumanie,Chômage (% de la population active) (estimation nationale),4.93
Roumanie,Croissance de la population (% annuel),-0.578007015
Roumanie,Densité de la population (personnes par kilomètre carré de superficie des terres),85.13871262
Roumanie,"Population active, total",9109297
Roumanie,"Population, total",19588715
Roumanie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",52.29
Roumanie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),54.94
Roumanie,"Taux de mortalité, brut (pour 1 000 personnes)",13.4
Royaume-Uni,Chômage (% de la population active) (estimation nationale),4.33
Royaume-Uni,Croissance de la population (% annuel),0.679374474
Royaume-Uni,Densité de la population (personnes par kilomètre carré de superficie des terres),273.049473
Royaume-Uni,"Population active, total",34011299
Royaume-Uni,"Population, total",66058859
Royaume-Uni,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",59.81
Royaume-Uni,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),62.91
Royaume-Uni,"Taux de mortalité, brut (pour 1 000 personnes)",9.2
Rwanda,Chômage (% de la population active) (estimation nationale),17.36
Rwanda,Croissance de la population (% annuel),2.639762453
Rwanda,Densité de la population (personnes par kilomètre carré de superficie des terres),485.6489664
Rwanda,"Population active, total",6008207
Rwanda,"Population, total",11980960
Rwanda,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",82.88
Rwanda,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),51.94
Rwanda,"Taux de mortalité, brut (pour 1 000 personnes)",5.308
Sainte-Lucie,Chômage (% de la population active) (estimation nationale),18.86
Sainte-Lucie,Croissance de la population (% annuel),0.513598722
Sainte-Lucie,Densité de la population (personnes par kilomètre carré de superficie des terres),296.647541
Sainte-Lucie,"Population active, total",105887
Sainte-Lucie,"Population, total",180955
Sainte-Lucie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",58.38
Sainte-Lucie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),70.28
Sainte-Lucie,"Taux de mortalité, brut (pour 1 000 personnes)",7.16
Saint-Kitts-et-Nevis,Chômage (% de la population active) (estimation nationale),
Saint-Kitts-et-Nevis,Croissance de la population (% annuel),0.785225662
Saint-Kitts-et-Nevis,Densité de la population (personnes par kilomètre carré de superficie des terres),200.1384615
Saint-Kitts-et-Nevis,"Population active, total",
Saint-Kitts-et-Nevis,"Population, total",52036
Saint-Kitts-et-Nevis,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Saint-Kitts-et-Nevis,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Saint-Kitts-et-Nevis,"Taux de mortalité, brut (pour 1 000 personnes)",
Saint-Marin,Chômage (% de la population active) (estimation nationale),
Saint-Marin,Croissance de la population (% annuel),0.50019457
Saint-Marin,Densité de la population (personnes par kilomètre carré de superficie des terres),561.1833333
Saint-Marin,"Population active, total",
Saint-Marin,"Population, total",33671
Saint-Marin,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Saint-Marin,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Saint-Marin,"Taux de mortalité, brut (pour 1 000 personnes)",8.2
Saint-Martin (fr),Chômage (% de la population active) (estimation nationale),
Saint-Martin (fr),Croissance de la population (% annuel),1.398893802
Saint-Martin (fr),Densité de la population (personnes par kilomètre carré de superficie des terres),731.38
Saint-Martin (fr),"Population active, total",
Saint-Martin (fr),"Population, total",36569
Saint-Martin (fr),"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Saint-Martin (fr),Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Saint-Martin (fr),"Taux de mortalité, brut (pour 1 000 personnes)",4.3
Saint-Vincent-et-les Grenadines,Chômage (% de la population active) (estimation nationale),
Saint-Vincent-et-les Grenadines,Croissance de la population (% annuel),0.327416124
Saint-Vincent-et-les Grenadines,Densité de la population (personnes par kilomètre carré de superficie des terres),281.6051282
Saint-Vincent-et-les Grenadines,"Population active, total",56896
Saint-Vincent-et-les Grenadines,"Population, total",109826
Saint-Vincent-et-les Grenadines,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",54.53
Saint-Vincent-et-les Grenadines,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Saint-Vincent-et-les Grenadines,"Taux de mortalité, brut (pour 1 000 personnes)",9.162
Samoa,Chômage (% de la population active) (estimation nationale),14.47
Samoa,Croissance de la population (% annuel),0.419597536
Samoa,Densité de la population (personnes par kilomètre carré de superficie des terres),69.03109541
Samoa,"Population active, total",52780
Samoa,"Population, total",195358
Samoa,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",40.25
Samoa,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),43.34
Samoa,"Taux de mortalité, brut (pour 1 000 personnes)",5.296
Samoa américaines,Chômage (% de la population active) (estimation nationale),
Samoa américaines,Croissance de la population (% annuel),-0.219117154
Samoa américaines,Densité de la population (personnes par kilomètre carré de superficie des terres),278.085
Samoa américaines,"Population active, total",
Samoa américaines,"Population, total",55617
Samoa américaines,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Samoa américaines,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Samoa américaines,"Taux de mortalité, brut (pour 1 000 personnes)",5.1
Sao Tomé-et-Principe,Chômage (% de la population active) (estimation nationale),
Sao Tomé-et-Principe,Croissance de la population (% annuel),1.88401091
Sao Tomé-et-Principe,Densité de la population (personnes par kilomètre carré de superficie des terres),215.7145833
Sao Tomé-et-Principe,"Population active, total",69063
Sao Tomé-et-Principe,"Population, total",207086
Sao Tomé-et-Principe,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",50.62
Sao Tomé-et-Principe,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Sao Tomé-et-Principe,"Taux de mortalité, brut (pour 1 000 personnes)",4.908
Sénégal,Chômage (% de la population active) (estimation nationale),3.690000057
Sénégal,Croissance de la population (% annuel),2.800576602
Sénégal,Densité de la population (personnes par kilomètre carré de superficie des terres),80.088059
Sénégal,"Population active, total",3996433
Sénégal,"Population, total",15419354
Sénégal,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",42.65
Sénégal,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),48.22000122
Sénégal,"Taux de mortalité, brut (pour 1 000 personnes)",5.845
Serbie,Chômage (% de la population active) (estimation nationale),13.48
Serbie,Croissance de la population (% annuel),-0.532191341
Serbie,Densité de la population (personnes par kilomètre carré de superficie des terres),80.27507432
Serbie,"Population active, total",3219038
Serbie,"Population, total",7020858
Serbie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",47.13
Serbie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),53.97
Serbie,"Taux de mortalité, brut (pour 1 000 personnes)",14.8
Seychelles,Chômage (% de la population active) (estimation nationale),3.71
Seychelles,Croissance de la population (% annuel),1.224033758
Seychelles,Densité de la population (personnes par kilomètre carré de superficie des terres),208.3543478
Seychelles,"Population active, total",
Seychelles,"Population, total",95843
Seychelles,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Seychelles,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),70.3
Seychelles,"Taux de mortalité, brut (pour 1 000 personnes)",7.8
Sierra Leone,Chômage (% de la population active) (estimation nationale),
Sierra Leone,Croissance de la population (% annuel),2.154069382
Sierra Leone,Densité de la population (personnes par kilomètre carré de superficie des terres),103.7465641
Sierra Leone,"Population active, total",2549249
Sierra Leone,"Population, total",7488427
Sierra Leone,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",55.43
Sierra Leone,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Sierra Leone,"Taux de mortalité, brut (pour 1 000 personnes)",12.003
Singapour,Chômage (% de la population active) (estimation nationale),4.2
Singapour,Croissance de la population (% annuel),0.08859547
Singapour,Densité de la population (personnes par kilomètre carré de superficie des terres),7915.730606
Singapour,"Population active, total",3497085
Singapour,"Population, total",5612253
Singapour,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",68
Singapour,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),67.69
Singapour,"Taux de mortalité, brut (pour 1 000 personnes)",5
Sint Maarten (Dutch part),Chômage (% de la population active) (estimation nationale),
Sint Maarten (Dutch part),Croissance de la population (% annuel),1.502331373
Sint Maarten (Dutch part),Densité de la population (personnes par kilomètre carré de superficie des terres),1193.352941
Sint Maarten (Dutch part),"Population active, total",
Sint Maarten (Dutch part),"Population, total",40574
Sint Maarten (Dutch part),"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Sint Maarten (Dutch part),Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Sint Maarten (Dutch part),"Taux de mortalité, brut (pour 1 000 personnes)",4.2
Slovénie,Chômage (% de la population active) (estimation nationale),6.56
Slovénie,Croissance de la population (% annuel),0.065159039
Slovénie,Densité de la population (personnes par kilomètre carré de superficie des terres),102.6108719
Slovénie,"Population active, total",1029046
Slovénie,"Population, total",2066388
Slovénie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",54.68
Slovénie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),58.43
Slovénie,"Taux de mortalité, brut (pour 1 000 personnes)",9.9
Somalie,Chômage (% de la population active) (estimation nationale),
Somalie,Croissance de la population (% annuel),2.804929706
Somalie,Densité de la population (personnes par kilomètre carré de superficie des terres),23.25559505
Somalie,"Population active, total",3689941
Somalie,"Population, total",14589165
Somalie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",41.31
Somalie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Somalie,"Taux de mortalité, brut (pour 1 000 personnes)",11.062
Soudan,Chômage (% de la population active) (estimation nationale),
Soudan,Croissance de la population (% annuel),2.395242326
Soudan,Densité de la population (personnes par kilomètre carré de superficie des terres),22.07037546
Soudan,"Population active, total",11707530
Soudan,"Population, total",40813398
Soudan,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",40.24
Soudan,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Soudan,"Taux de mortalité, brut (pour 1 000 personnes)",7.261
Soudan du Sud,Chômage (% de la population active) (estimation nationale),
Soudan du Sud,Croissance de la population (% annuel),0.719802049
Soudan du Sud,Densité de la population (personnes par kilomètre carré de superficie des terres),17.26541057
Soudan du Sud,"Population active, total",4580956
Soudan du Sud,"Population, total",10910774
Soudan du Sud,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",63.59
Soudan du Sud,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Soudan du Sud,"Taux de mortalité, brut (pour 1 000 personnes)",10.574
Sri Lanka,Chômage (% de la population active) (estimation nationale),4.05
Sri Lanka,Croissance de la population (% annuel),1.130220486
Sri Lanka,Densité de la population (personnes par kilomètre carré de superficie des terres),346.468906
Sri Lanka,"Population active, total",8926926
Sri Lanka,"Population, total",21444000
Sri Lanka,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",52.84
Sri Lanka,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),53.99
Sri Lanka,"Taux de mortalité, brut (pour 1 000 personnes)",6.554
Suède,Chômage (% de la population active) (estimation nationale),6.72
Suède,Croissance de la population (% annuel),1.34744506
Suède,Densité de la population (personnes par kilomètre carré de superficie des terres),24.69298078
Suède,"Population active, total",5337330
Suède,"Population, total",10057698
Suède,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",60
Suède,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),72.72
Suède,"Taux de mortalité, brut (pour 1 000 personnes)",9.1
Suisse,Chômage (% de la population active) (estimation nationale),4.8
Suisse,Croissance de la population (% annuel),0.933155889
Suisse,Densité de la population (personnes par kilomètre carré de superficie des terres),213.883834
Suisse,"Population active, total",4919832
Suisse,"Population, total",8451840
Suisse,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",65.1
Suisse,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),68.44
Suisse,"Taux de mortalité, brut (pour 1 000 personnes)",7.9
Suriname,Chômage (% de la population active) (estimation nationale),
Suriname,Croissance de la population (% annuel),0.989629209
Suriname,Densité de la population (personnes par kilomètre carré de superficie des terres),3.657057692
Suriname,"Population active, total",214449
Suriname,"Population, total",570501
Suriname,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",48.13
Suriname,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Suriname,"Taux de mortalité, brut (pour 1 000 personnes)",7.277
Tadjikistan,Chômage (% de la population active) (estimation nationale),
Tadjikistan,Croissance de la population (% annuel),2.470450701
Tadjikistan,Densité de la population (personnes par kilomètre carré de superficie des terres),63.98350025
Tadjikistan,"Population active, total",2318790
Tadjikistan,"Population, total",8880270
Tadjikistan,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",38.29
Tadjikistan,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Tadjikistan,"Taux de mortalité, brut (pour 1 000 personnes)",4.961
Tanzanie,Chômage (% de la population active) (estimation nationale),
Tanzanie,Croissance de la population (% annuel),2.991812303
Tanzanie,Densité de la population (personnes par kilomètre carré de superficie des terres),61.70732107
Tanzanie,"Population active, total",25466488
Tanzanie,"Population, total",54660345
Tanzanie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",81.97
Tanzanie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Tanzanie,"Taux de mortalité, brut (pour 1 000 personnes)",6.622
Tchad,Chômage (% de la population active) (estimation nationale),
Tchad,Croissance de la population (% annuel),3.077506736
Tchad,Densité de la population (personnes par kilomètre carré de superficie des terres),11.92563612
Tchad,"Population active, total",5597040
Tchad,"Population, total",15016761
Tchad,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",69.52
Tchad,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Tchad,"Taux de mortalité, brut (pour 1 000 personnes)",12.309
Thaïlande,Chômage (% de la population active) (estimation nationale),0.83
Thaïlande,Croissance de la population (% annuel),0.34520522
Thaïlande,Densité de la population (personnes par kilomètre carré de superficie des terres),135.4691166
Thaïlande,"Population active, total",38489388
Thaïlande,"Population, total",69209817
Thaïlande,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",66.73
Thaïlande,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),67.5
Thaïlande,"Taux de mortalité, brut (pour 1 000 personnes)",7.559
Timor-Leste,Chômage (% de la population active) (estimation nationale),
Timor-Leste,Croissance de la population (% annuel),1.946906004
Timor-Leste,Densité de la population (personnes par kilomètre carré de superficie des terres),83.60860794
Timor-Leste,"Population active, total",514315
Timor-Leste,"Population, total",1243260
Timor-Leste,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",63.99
Timor-Leste,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Timor-Leste,"Taux de mortalité, brut (pour 1 000 personnes)",6.05
Togo,Chômage (% de la population active) (estimation nationale),3.74
Togo,Croissance de la population (% annuel),2.479331291
Togo,Densité de la population (personnes par kilomètre carré de superficie des terres),141.5421217
Togo,"Population active, total",2654924
Togo,"Population, total",7698476
Togo,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",56.88
Togo,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),58.07
Togo,"Taux de mortalité, brut (pour 1 000 personnes)",8.568
Tonga,Chômage (% de la population active) (estimation nationale),
Tonga,Croissance de la population (% annuel),0.845706387
Tonga,Densité de la population (personnes par kilomètre carré de superficie des terres),141.6694444
Tonga,"Population active, total",31205
Tonga,"Population, total",102002
Tonga,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",46.25
Tonga,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Tonga,"Taux de mortalité, brut (pour 1 000 personnes)",7.194
Trinité-et-Tobago,Chômage (% de la population active) (estimation nationale),
Trinité-et-Tobago,Croissance de la population (% annuel),0.470521283
Trinité-et-Tobago,Densité de la population (personnes par kilomètre carré de superficie des terres),269.797271
Trinité-et-Tobago,"Population active, total",669775
Trinité-et-Tobago,"Population, total",1384060
Trinité-et-Tobago,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",58.89
Trinité-et-Tobago,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Trinité-et-Tobago,"Taux de mortalité, brut (pour 1 000 personnes)",8.261
Tunisie,Chômage (% de la population active) (estimation nationale),15.33
Tunisie,Croissance de la population (% annuel),1.139070554
Tunisie,Densité de la population (personnes par kilomètre carré de superficie des terres),73.59319001
Tunisie,"Population active, total",4060673
Tunisie,"Population, total",11433438
Tunisie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",39.6
Tunisie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),46.98
Tunisie,"Taux de mortalité, brut (pour 1 000 personnes)",6.274
Turkménistan,Chômage (% de la population active) (estimation nationale),
Turkménistan,Croissance de la population (% annuel),1.668964884
Turkménistan,Densité de la population (personnes par kilomètre carré de superficie des terres),12.25218011
Turkménistan,"Population active, total",2313976
Turkménistan,"Population, total",5757667
Turkménistan,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",55.94
Turkménistan,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Turkménistan,"Taux de mortalité, brut (pour 1 000 personnes)",7.057
Turquie,Chômage (% de la population active) (estimation nationale),10.82
Turquie,Croissance de la population (% annuel),1.601312234
Turquie,Densité de la population (personnes par kilomètre carré de superficie des terres),105.3966854
Turquie,"Population active, total",31962763
Turquie,"Population, total",81116451
Turquie,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",46.85
Turquie,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),52.79
Turquie,"Taux de mortalité, brut (pour 1 000 personnes)",5.394
Tuvalu,Chômage (% de la population active) (estimation nationale),
Tuvalu,Croissance de la population (% annuel),1.177161002
Tuvalu,Densité de la population (personnes par kilomètre carré de superficie des terres),378.8333333
Tuvalu,"Population active, total",
Tuvalu,"Population, total",11365
Tuvalu,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",
Tuvalu,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Tuvalu,"Taux de mortalité, brut (pour 1 000 personnes)",
Ukraine,Chômage (% de la population active) (estimation nationale),9.5
Ukraine,Croissance de la population (% annuel),-0.386345311
Ukraine,Densité de la population (personnes par kilomètre carré de superficie des terres),77.38846021
Ukraine,"Population active, total",20621915
Ukraine,"Population, total",44831135
Ukraine,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",49.33
Ukraine,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),62
Ukraine,"Taux de mortalité, brut (pour 1 000 personnes)",14.5
Uruguay,Chômage (% de la population active) (estimation nationale),7.89
Uruguay,Croissance de la population (% annuel),0.364565153
Uruguay,Densité de la population (personnes par kilomètre carré de superficie des terres),19.63572735
Uruguay,"Population active, total",1748190
Uruguay,"Population, total",3436645
Uruguay,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",59.15
Uruguay,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),64.11
Uruguay,"Taux de mortalité, brut (pour 1 000 personnes)",9.461
Vanuatu,Chômage (% de la population active) (estimation nationale),
Vanuatu,Croissance de la population (% annuel),2.544543793
Vanuatu,Densité de la population (personnes par kilomètre carré de superficie des terres),23.42075472
Vanuatu,"Population active, total",122061
Vanuatu,"Population, total",285499
Vanuatu,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",68.71
Vanuatu,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
Vanuatu,"Taux de mortalité, brut (pour 1 000 personnes)",5.334
Venezuela,Chômage (% de la population active) (estimation nationale),5.05
Venezuela,Croissance de la population (% annuel),-1.514765698
Venezuela,Densité de la population (personnes par kilomètre carré de superficie des terres),33.33425543
Venezuela,"Population active, total",13005670
Venezuela,"Population, total",29402480
Venezuela,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",56.92
Venezuela,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),66.41
Venezuela,"Taux de mortalité, brut (pour 1 000 personnes)",6.814
Viet Nam,Chômage (% de la population active) (estimation nationale),1.87
Viet Nam,Croissance de la population (% annuel),1.020198501
Viet Nam,Densité de la population (personnes par kilomètre carré de superficie des terres),305.0944722
Viet Nam,"Population active, total",56468715
Viet Nam,"Population, total",94600643
Viet Nam,"Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",76.17
Viet Nam,Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),76.13
Viet Nam,"Taux de mortalité, brut (pour 1 000 personnes)",6.253
"Yémen, Rép. du",Chômage (% de la population active) (estimation nationale),
"Yémen, Rép. du",Croissance de la population (% annuel),2.423989182
"Yémen, Rép. du",Densité de la population (personnes par kilomètre carré de superficie des terres),52.72044056
"Yémen, Rép. du","Population active, total",6331159
"Yémen, Rép. du","Population, total",27834811
"Yémen, Rép. du","Ratio emploi-population, personnes âgées de 15 ans et plus, total (%) (estimation modélisée OIT)",32.92
"Yémen, Rép. du",Taux d’activité (% de la population âgée de 15 ans et plus) (estimation nationale),
"Yémen, Rép. du","Taux de mortalité, brut (pour 1 000 personnes)",5.978
Zambie,Chômage (% de la population active) (estimation nationale),11.63
